mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,variance,stddv_h,stddv_s,stddv_v,kurtosis,skewness,Chl Value
146.2271388,153.2070905,136.7806637,57.00682372,46.00437815,70.98141176,3513.48976,53.22448174,87.8137243,46.44268841,-0.227502278,-1.052598861,39.1
180.5864176,188.6405488,168.6319784,62.77869254,48.97263133,83.04889619,4479.769621,48.33627926,86.74574696,49.2113277,0.486744853,-1.447736575,39.2
179.4808496,187.4684756,168.4399273,64.18513323,50.26941963,82.70522095,4556.498682,50.15410253,84.74264792,50.53688952,0.271226408,-1.383429639,41.6
145.0714758,152.0414041,135.7915263,56.67541153,46.18371434,70.27349415,3472.106785,52.64539747,86.85256162,46.64023934,-0.273184818,-1.009893748,40.9
144.7932151,152.7938674,134.5835404,57.57912042,45.9184942,73.3220985,3655.538216,51.61835434,95.79058168,46.35809187,-0.174607237,-1.048746957,39.9
181.4131258,186.6293483,173.2116728,49.58345094,38.27387122,68.08634932,2883.553688,52.64946244,76.62948624,38.61203066,2.868634778,-2.035868898,28.4
189.9517798,196.4568268,178.9877316,48.98482391,34.59606713,74.03925133,3078.036666,54.131892,84.90770736,34.97130265,3.775425426,-2.221052571,30
172.2177641,177.6203233,162.6149986,49.45438675,37.55743701,69.57220206,2937.369639,58.71843108,86.92127733,37.97514493,2.778168956,-1.983968785,28.6
187.5856914,192.5664028,178.8034646,50.64109947,38.5860606,69.73197535,3004.357079,60.16144327,76.09938863,39.01444704,3.012509177,-2.085663448,31.8
187.5540924,193.5411601,177.4084213,50.85394863,37.0914984,73.49732443,3165.591668,57.13174067,85.14417782,37.47165362,3.470953925,-2.173349675,29.8
194.1739764,198.2711515,187.7956241,44.47279986,32.69700031,62.42840983,2333.321914,55.3302172,71.33178674,32.99129244,6.537394496,-2.74319994,38.9
202.8880766,206.273079,197.079803,44.06626875,33.00672215,60.34962973,2238.864809,62.40664763,61.06415138,33.41894419,6.211681409,-2.703457977,40.2
194.735288,199.1969408,188.9491163,44.87952879,33.14689046,62.60390666,2361.646309,43.76710989,71.09010965,33.39283867,6.502648339,-2.734847252,40.1
202.361986,206.3182951,196.495344,43.26807751,32.32705383,60.07773008,2191.784002,42.03150703,61.9671202,32.48705803,6.536512268,-2.753289861,36.5
179.3507099,183.7626722,174.731567,44.4701198,34.51105044,57.7479719,2181.406667,38.42521654,66.40514249,34.6743256,4.795481207,-2.393879305,42.3
177.7391571,182.9737028,161.9371948,40.9251517,29.81558195,73.09270923,2715.420054,56.79767168,92.38087609,30.17486154,4.152678982,-2.236374176,23.3
177.1583801,183.8012251,160.9017774,40.97330557,28.86799626,73.01334751,2706.906101,47.28782375,92.13425093,28.99521252,4.024026767,-2.177367557,23.2
177.645799,183.5879762,161.6140848,40.15138163,29.35776977,72.43425027,2659.708372,43.30968569,91.58833409,29.49484848,4.212812032,-2.229802556,22.7
178.1722615,184.2315092,162.0436565,40.92049053,29.21182233,73.48172992,2730.143601,46.32567742,92.99860943,29.35700325,4.234451907,-2.254082597,22.4
165.7772387,172.3111663,150.6311797,40.94012809,30.07850597,69.84852761,2568.999932,43.92748224,92.86372847,30.20202986,3.294766975,-2.00072181,22.3
173.8026438,182.6029276,158.9791531,53.97181832,40.84417586,79.15375283,3710.536109,37.77250203,90.92356462,41.02415974,1.015512244,-1.561892101,28.3
166.8260081,175.3450603,151.8944617,51.56996677,39.16897534,75.83265372,3408.693369,41.86178703,91.22479249,39.40566536,0.958951632,-1.479054819,27.4
166.9408006,175.6262147,150.0362412,53.85455445,41.08929618,81.44964029,3853.789877,39.2621986,103.0718394,41.2438997,1.228979705,-1.604154647,28.4
20.96141708,29.75349625,6.350097719,44.10828742,56.70254918,29.91855596,2111.781184,35.08497587,100.4212975,62.7572285,7.95268599,2.777208154,26.2
166.4188905,173.7278608,150.765988,53.773466,42.61779302,78.08091229,3693.239375,43.03927095,95.50744736,42.78897797,0.896867049,-1.509961877,27
189.7602861,199.1768035,173.9676782,52.89872629,36.2254821,81.82603792,3710.195678,44.21468985,91.53609233,36.3854909,2.287616412,-1.888629281,29.3
164.5083013,172.1786948,152.3334069,50.71379934,39.48505362,70.3462427,3093.284082,43.7993748,82.76932254,39.67394544,0.803123517,-1.373085538,29.1
176.1232261,184.1439288,163.0477457,55.44342649,40.96220288,78.9842993,3739.059358,46.85006394,94.51648581,41.17831411,1.661497673,-1.749742638,32.5
175.2841768,183.8169135,160.4044534,54.17896208,39.5104673,80.32074554,3742.881602,45.18644169,97.00361539,39.75577293,1.659506735,-1.712333851,28.4
176.052407,184.5846541,162.4995984,55.78820616,41.09094922,80.00158193,3816.373006,42.20307228,95.65340556,41.21608361,1.566950337,-1.720257985,31.4
175.0710733,180.8778829,166.1162282,49.12598116,37.22728442,68.09429803,2848.890356,43.84717018,84.87495706,37.34346949,3.338466629,-2.102139182,30.3
198.8072627,204.0941886,189.3164388,47.5454071,35.62331556,68.71174505,2787.675553,45.62738068,72.59465016,35.78551563,4.340705311,-2.358425587,28.2
197.6806305,203.5957399,187.827248,50.68836906,37.03805353,72.43830074,3105.114416,50.07070416,80.0061169,37.21567811,4.36620577,-2.379135731,30.1
183.1628274,189.3758491,173.1486282,48.47653697,35.80559515,69.88600189,2883.37935,44.31550121,83.28449086,35.93908317,3.721106119,-2.173261336,30.3
191.0651204,195.9069349,182.9012607,50.29669454,39.01047082,68.35319065,2936.715366,50.84500835,74.90302643,39.21810035,3.789344081,-2.259464796,33.1
203.9545668,209.1686779,197.2579529,46.58031468,33.34678367,64.34490968,2497.766695,42.52397294,67.86357237,33.43452989,6.301343097,-2.731124779,36
201.7627781,207.0942946,195.5074433,47.10196099,33.80339329,64.85606907,2544.947875,38.52927518,69.74083839,33.95050374,6.275979861,-2.73272127,36.8
191.0114987,195.8762075,185.1186999,48.46477369,36.91339614,64.34268813,2636.484255,39.33686417,73.7305937,37.03997284,5.315843406,-2.545031851,35
173.4845148,177.7513208,168.7470434,48.2151414,38.61033507,60.40181431,2501.470811,40.47201518,76.31605112,38.72328328,4.515635126,-2.405358562,34.5
195.2674322,200.4787855,189.013866,48.83925372,36.53932274,65.14780897,2676.845016,39.99581752,73.03553516,36.64310366,5.506371798,-2.585756234,36.4
169.0650033,170.6940374,166.2701514,28.68251228,23.32590663,39.20590301,971.2997225,45.14290633,54.38629515,23.38215417,15.81979072,-3.853904307,25.1
153.651571,155.2226916,150.9760574,26.44485871,21.72133788,36.46237775,836.6240981,44.06850263,53.74201316,21.77168366,13.44034394,-3.46343712,27.6
152.7358402,154.2273232,150.5142474,27.73192923,22.98069808,35.63363407,857.9701897,44.19738094,53.48215061,23.02342004,13.6154597,-3.513485132,25.8
153.343517,154.7457579,150.7348418,27.3910675,22.39098588,36.44377461,862.6872798,50.53864911,51.96765497,22.51519935,11.59364539,-3.191208583,26.9
152.9843165,154.007319,149.4580567,26.90443966,22.01167849,36.3304261,846.5516669,56.7302917,50.59956519,22.21230778,10.62221282,-3.043947447,26.1
170.0793087,174.7475261,162.334056,44.8310137,34.59446549,62.15552355,2382.843694,48.30372767,79.28310167,34.84109496,3.888648393,-2.195528946,30.8
181.1866611,186.1207878,173.3232817,46.57598675,35.07932454,65.00004016,2569.401647,48.22647789,78.67811989,35.29781477,4.503039339,-2.364178178,33.4
201.2946302,207.3731588,192.1548181,46.1804706,31.67926012,68.73737459,2659.466303,45.30438776,74.78337675,31.89879328,5.515225953,-2.554859284,31.9
173.1678365,177.7370727,165.8689998,46.53675537,35.89904552,63.40999357,2515.63524,48.20648094,80.32880468,36.10999654,4.100774812,-2.284471149,31.5
181.4915205,186.3380352,173.302189,46.39716573,34.86131162,65.05810301,2562.464617,50.44074967,78.89012334,35.09906856,4.583673234,-2.380983965,27.8
149.8620783,151.3558698,147.8573883,29.13563925,23.86912861,37.34481749,939.8064525,49.74283055,55.23696735,24.01487935,10.95386587,-3.221087644,32.6
167.0118799,168.4177789,164.5044702,30.92497512,25.27530903,39.72470127,1060.368812,53.51574526,53.41053363,25.4316432,12.80047531,-3.497659871,35.5
153.7071771,154.8070781,151.376874,30.37600265,25.47381108,37.05754001,983.6711083,53.70182166,54.72558388,25.6112172,12.14841819,-3.421384584,35.5
158.2624618,159.2487014,155.4931407,29.62172322,24.24375654,37.69903948,964.6686035,57.64963121,54.29547838,24.43805604,12.91767245,-3.517075826,34.5
168.6896921,169.5377529,165.7431303,31.30086036,25.43409085,39.87681667,1074.910292,59.24230783,54.63118822,25.69716585,13.87807116,-3.691003897,33.2
169.4833084,171.1290662,165.9203692,34.78362795,28.49818805,43.48284283,1308.994325,50.01065085,59.49266862,28.67353484,11.39139003,-3.412433069,31.8
174.385552,176.4560936,170.2372901,35.19821076,27.77807043,45.90207464,1379.197313,50.00441204,59.55749248,27.95933642,10.23689558,-3.204125007,36.1
167.3017607,168.5910803,163.867004,34.14445262,28.25420245,42.28978152,1254.831607,53.70214208,55.39829152,28.47334199,10.22908656,-3.223009694,35
153.4308907,155.0544013,150.3727944,33.46005121,27.62736468,40.88286959,1188.51902,49.5725826,60.09280886,27.75843983,9.257608107,-3.046693077,33.1
169.0935463,170.6571317,165.542427,34.35608831,27.72066681,43.45601586,1283.646657,53.01326715,59.02824525,27.90805782,11.24128503,-3.391864742,35.4
167.2061533,170.0565192,160.458254,34.76093641,26.68338163,49.8161147,1483.521994,47.13157636,67.26198952,26.88168433,7.818641608,-2.795105014,26.5
168.3793059,171.0885211,162.1524655,36.00480579,27.90297801,50.42916489,1553.33724,45.60590671,69.09370922,28.05840265,8.281754751,-2.921691596,28.1
168.2652202,170.8833742,161.9264408,35.75818839,27.6738296,50.2637068,1537.783202,47.26125279,68.7981062,27.85129446,8.352814389,-2.933640762,30
168.090206,171.0745328,161.959043,35.32531906,27.30538087,50.47257458,1528.046428,48.40569807,67.83598185,27.43684836,7.74627279,-2.789827412,29.3
163.7534,166.0551475,157.9390289,35.65121205,27.89361772,49.0056306,1495.202257,48.54766245,69.43822212,28.08276317,8.314137727,-2.953326525,31.4
178.080246,180.3157423,174.4179278,42.1754681,34.80248867,50.57864411,1855.30466,49.34506367,62.15743794,34.9627044,7.979502007,-3.005770469,39.8
176.6751318,178.908055,172.9011379,42.16054756,34.85201655,50.92188654,1867.883567,48.45025962,63.29658368,35.00194638,7.511172921,-2.912349733,39.4
176.0378844,177.7758581,172.7952198,41.80413194,35.27171618,49.24596808,1809.87517,54.23800409,57.62794502,35.48588447,7.215324209,-2.867535801,40.1
176.1770084,178.3919661,172.6941489,41.97415238,34.65570023,50.55596491,1845.084368,49.66766132,63.01103693,34.82686786,7.73303407,-2.964869695,41.6
176.6034953,178.1946059,173.4333082,42.50430121,35.88291528,49.67996824,1858.016344,55.09472039,58.15509915,36.13495733,7.268129437,-2.891667729,44.8
194.323158,201.4907985,181.6336038,53.76291243,39.16948104,77.29798319,3533.971072,48.03521111,83.15918374,39.35669885,2.618633978,-1.991728736,34.4
189.3301069,196.112272,177.8016478,54.31082473,40.33653433,76.20411022,3518.387377,46.93244073,84.40458343,40.50095388,2.552728489,-1.987211563,38.1
194.2416046,201.4346215,181.7982391,53.48388158,38.84534518,76.60772662,3478.539442,48.53478496,82.07733701,39.06009825,2.616367587,-1.990129411,36.1
188.8320576,195.3169954,177.2271729,55.42141643,41.69648141,76.84160005,3627.583758,46.88522275,85.66004281,41.901345,2.467262332,-1.972483153,32.3
188.2539788,194.989203,176.3148141,54.34002423,40.34156937,76.2957015,3526.731473,47.05211863,85.3042495,40.51166719,2.460879513,-1.955716513,39.8
193.1790143,199.8512212,182.6102737,53.07713282,38.39362483,75.65079426,3388.483586,53.5808212,85.3713549,38.65921563,3.472236621,-2.184832557,34
194.0784632,200.7746976,183.2584198,52.90424982,37.36132836,75.5121616,3351.019783,56.4766531,84.20927332,37.63432385,3.411966998,-2.148191739,32.7
182.356001,188.7359917,172.0721203,51.93510602,37.38051638,73.07055269,3191.748759,51.19442073,87.23336495,37.72224013,3.166790956,-2.083776743,34.3
198.9248275,206.1316901,188.0926831,52.29138899,35.52125762,75.52631316,3288.422139,51.67388842,82.04026479,35.77243654,3.797376028,-2.251093733,32.9
188.2951207,193.8796901,179.2091528,52.37338639,40.54045877,70.28435662,3145.348938,49.72468703,75.47042259,40.6283406,2.609572169,-1.943766161,34.2
193.76774,197.6521178,188.8917614,44.10909315,34.54141846,58.1495975,2186.211059,38.60737616,63.14121867,34.56245652,6.182360108,-2.640311376,37.6
182.6267291,185.9001845,178.4855406,44.32900122,36.23815779,56.35613502,2160.630783,43.78234177,65.61776905,36.3012525,5.887800175,-2.604795183,37
181.3598689,184.7548566,176.5658748,44.11436563,36.04967164,57.59310734,2198.826003,41.79369778,69.37654628,36.11123586,5.832102493,-2.571835235,34.2
188.3558227,191.145471,184.2227898,43.35784321,35.35694036,54.84611622,2054.124934,50.33781628,58.38745826,35.47145753,6.145684431,-2.670391665,39.4
181.4689597,185.0358556,176.9151116,43.01042806,34.68690641,55.59144844,2058.874375,41.34346768,64.73265785,34.73379751,5.806126527,-2.559708499,40.4
166.8165069,168.6943808,165.3372178,36.08306031,30.55883449,41.92171217,1332.973769,44.55637368,53.60260148,30.66043998,10.52239684,-3.339312011,38
166.6043095,168.6534685,165.4070834,36.25929965,30.73347465,42.18760697,1348.155977,39.96947205,54.58330361,30.81705219,10.56264656,-3.354084503,44
181.2776693,183.4355181,180.1106502,39.6380771,33.92660728,45.87040982,1610.659111,38.29549041,53.93714666,34.02442827,10.56421899,-3.376000538,38.3
178.5091186,179.9839953,176.7118142,39.41996538,33.78369086,45.11734482,1578.739051,51.77255999,54.29639864,33.94042349,10.42201577,-3.352377102,41.3
171.4010875,173.078198,169.7969723,37.96100278,32.61746851,43.66208164,1472.232822,48.39092945,54.12654621,32.73348344,9.646933831,-3.183905037,39
171.6063944,173.2609867,165.6863656,33.00976693,26.29778743,48.46829112,1387.371116,52.28263713,65.67286555,26.60789031,10.28800513,-3.243159316,18.1
168.2999004,169.5985352,162.1851679,33.13472618,26.94912888,47.7160417,1377.44369,51.3943701,65.82634558,27.31788922,9.85251758,-3.150749368,18.5
169.6206376,171.5638578,163.8998584,33.04863752,26.22692995,48.92048932,1401.675114,53.27940499,67.16833539,26.41534264,10.01065047,-3.174700411,21.2
167.3351068,169.3469259,161.8775583,32.61315352,25.93803433,48.23297295,1364.231219,53.4583721,66.78646146,26.08354691,9.768073768,-3.134075931,18.4
169.7289428,171.6594266,164.0371834,32.16423925,25.62346445,48.41796015,1355.602081,53.88509437,66.53058705,25.77383782,10.41514584,-3.231453872,19.4
195.4781404,199.8178933,188.1546953,49.92097923,39.41773107,67.01729449,2868.89276,47.70610945,71.23608138,39.40879781,4.278216889,-2.378294924,38.3
186.9336969,191.3618483,179.3236385,46.69059233,36.86078494,63.0381034,2528.892676,50.35527951,68.52898138,36.94164825,3.823843235,-2.212355389,34.1
166.309713,169.0042471,159.743161,48.39578556,40.4283729,60.98928505,2580.560299,51.54273017,77.13618233,40.7273862,3.161558119,-2.117920995,38.8
195.2940145,199.282822,187.3738493,50.23140939,39.62370009,67.61900969,2913.016771,54.66037847,72.46303243,39.73543673,4.199512268,-2.355947722,36.2
185.4199042,188.6043923,178.4037871,49.95952085,40.47440189,65.15355255,2811.19647,57.84683163,72.47412645,40.70675723,3.742771752,-2.264370121,40.4
171.3148307,172.5105113,169.0708858,33.43254434,28.43149648,39.94799281,1176.008599,51.27691207,52.47290755,28.53898529,13.45360738,-3.674322158,41.3
154.1778066,154.8069865,151.648318,31.35178604,27.00340806,36.56258966,1018.177318,52.49672627,52.62718733,27.16136737,11.97041725,-3.457826243,38.6
171.9507995,172.5156738,168.5589537,32.76741607,28.01728319,39.25994963,1136.391712,51.7552747,48.55000064,28.23764187,12.15962168,-3.4337292,39.3
166.3843644,167.2881421,163.9698199,33.45655445,28.42182607,39.32375087,1159.794883,53.43901802,51.88267142,28.55714064,11.76962533,-3.380790128,37
152.8628565,153.930969,150.860601,29.88824315,25.27879295,35.85274411,940.8675761,51.99650888,52.34761124,25.36042839,12.73192426,-3.545347714,40.3
164.720777,165.7785859,162.0418427,33.3134609,28.5280836,41.33148314,1213.116454,55.19945498,56.48360685,28.68532707,11.36039051,-3.411942638,31.5
152.2892015,153.0057657,149.9409854,32.11999138,27.99728132,38.94924278,1112.575091,57.3850529,57.4743345,28.14183883,10.412333,-3.255757917,30.1
168.5690762,169.4892021,165.7772641,34.5880933,29.78890753,42.79458318,1307.521557,57.51870313,56.07754145,30.00562422,10.41657676,-3.261312971,21
170.435647,171.3285623,168.1690907,35.45153142,30.7071761,43.04009962,1352.499177,58.11026641,56.3075939,30.8740385,10.63083624,-3.321694107,30.3
170.3606861,171.3508547,167.8663989,35.42873908,30.5715838,42.90842861,1345.799438,55.39882667,56.39467172,30.72808867,10.76059655,-3.347764099,33.3
147.7225316,148.2750363,145.713622,24.12488912,20.48504416,28.99225472,615.2773613,52.69987502,43.31852179,20.56090275,16.98353337,-3.776058749,30.6
155.1017266,155.9720882,153.39627,25.43104853,21.7397609,30.53201019,684.9975767,48.68941599,43.38843907,21.70927656,16.68786039,-3.741616939,31.4
142.1081885,142.3543563,139.8920321,23.31896039,20.30937072,27.5395307,572.7828444,50.69675221,43.44954293,20.35081695,18.01149022,-3.921923897,36.1
168.4099419,169.2659277,166.1027624,26.00888752,21.64507398,32.46815389,734.8354253,50.95752621,42.79593672,21.69897398,18.68677331,-4.021643803,34.2
135.9937915,135.9350665,134.3796941,22.0163852,18.7565745,26.35439345,510.9201131,60.49253447,43.35150395,18.83699223,18.32194915,-3.899026428,37.2
155.979012,156.6270294,152.6224987,20.17904669,18.19523254,31.58247451,581.6513,45.07523986,47.08977865,18.15916799,21.41922389,-4.227498744,13.5
140.9039065,140.9030409,136.8465162,20.61886812,18.70299443,29.9883523,561.7378665,48.99747848,47.00189636,18.77076335,14.56752145,-3.338620467,15.2
142.8621649,143.1395339,139.8954187,20.45429461,18.44757775,29.84397599,551.9405986,52.96819108,47.44922795,18.44814019,17.10963761,-3.689223095,9
153.4890218,153.892825,149.8091204,20.72062373,19.08014424,31.72881424,603.4136434,48.13424167,46.5648586,19.00762629,17.40840123,-3.682505164,15.6
142.98273,143.3041225,139.6693374,20.02300833,18.23921404,29.59238481,539.1322909,49.43421847,46.97520416,18.18074645,17.18745629,-3.70371296,16.3
